id,isbn,stock,authors,publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
118,143038095,126,Amy Tan,1989,The Joy Luck Club,eng,3.9,515090,14802,30197,116748,195930,167566,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653s/7763.jpg
119,038549081X,236,Margaret Atwood,1985,The Handmaid's Tale,eng,4.06,607889,13998,32561,116975,252942,267088,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733s/38447.jpg
120,385729332,93,Ann Brashares,2001,The Sisterhood of the Traveling Pants,eng,3.75,525706,14996,42396,152024,177404,149784,https://images.gr-assets.com/books/1461611233m/452306.jpg,https://images.gr-assets.com/books/1461611233s/452306.jpg
121,,370,"Vladimir Nabokov, Craig Raine",1955,Lolita,eng,3.88,469836,21091,37205,108664,165477,185553,https://images.gr-assets.com/books/1377756377m/7604.jpg,https://images.gr-assets.com/books/1377756377s/7604.jpg
122,60987103,80,"Gregory Maguire, Douglas Smith",1995,Wicked: The Life and Times of the Wicked Witch of the West,eng,3.52,506900,40802,65835,132061,153583,133217,https://images.gr-assets.com/books/1437733293m/37442.jpg,https://images.gr-assets.com/books/1437733293s/37442.jpg
123,582418275,11,John Grisham,1991,The Firm,eng,3.99,488269,5075,20119,111543,190966,160652,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200s/5358.jpg
124,316098337,151,Emma Donoghue,2010,Room,eng,4.03,511360,11020,26079,99831,217995,201402,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419s/7937843.jpg
125,521618746,1929,"William Shakespeare, Richard Andrews, Rex Gibson",1600,"The Tragicall Historie of Hamlet, Prince of Denmark",eng,4,515820,10413,32697,121040,192937,219807,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208s/1420.jpg
126,340839937,241,Frank Herbert,1965,Dune,eng,4.19,485032,13354,22778,74206,154771,260867,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555s/234225.jpg
127,316346624,100,Malcolm Gladwell,2000,The Tipping Point: How Little Things Can Make a Big Difference,eng,3.92,490504,15111,25871,106453,189120,162511,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg
128,1451648537,190,Walter Isaacson,2011,Steve Jobs,eng,4.09,560715,19680,21986,88456,203975,245159,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg
129,451163966,275,Ken Kesey,1962,One Flew Over the Cuckoo's Nest,eng,4.18,491642,5672,15978,78714,191622,222472,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg
130,684830493,666,Ernest Hemingway,1952,The Old Man and the Sea,eng,3.73,520630,28645,52583,136217,186747,170136,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg
131,142000663,381,John Steinbeck,1939,The Grapes of Wrath,eng,3.92,322321,23552,40261,103475,173589,212475,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg
132,1401308589,123,Mitch Albom,2003,The Five People You Meet in Heaven,,3.9,449501,12360,33669,107800,155830,165040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
133,451528824,1314,L.M. Montgomery,1908,Anne of Green Gables,eng,4.23,502247,8864,19531,80256,158725,265976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
134,1416914307,122,Cassandra Clare,2009,City of Glass,en-US,4.34,593173,6646,17351,79202,179290,348071,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg
135,055357342X,175,George R.R. Martin,2000,A Storm of Swords,eng,4.54,469022,1456,4820,36418,149268,335682,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg
136,006075995X,75,Rebecca Wells,1996,Divine Secrets of the Ya-Ya Sisterhood,en-US,3.79,465676,15795,35314,120396,158451,140552,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg
137,440242940,189,Diana Gabaldon,1991,Outlander,eng,4.2,515547,20998,27673,73126,147085,309960,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg
138,142437263,1579,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850,The Scarlet Letter,eng,3.37,509883,34813,80444,182701,165079,96209,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg
139,1594744769,155,Ransom Riggs,2011,Miss Peregrine’s Home for Peculiar Children,en-US,3.89,613674,14920,45434,159227,234792,217849,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg
140,030726999X,193,"Stieg Larsson, Reg Keeland",2007,Luftslottet som sprängdes,en-US,4.2,443951,3823,14773,78387,203297,226511,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg
141,804139024,148,Andy Weir,2012,The Martian,eng,4.39,423344,4114,10856,49200,173861,291671,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg
142,451207149,255,Ken Follett,1989,The Pillars of the Earth,eng,4.29,462517,9248,16886,57825,148052,263882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
143,1476746583,139,Anthony Doerr,2014,,eng,4.31,470001,6209,14527,61020,185239,280832,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg
144,1400064163,16,Laura Hillenbrand,2010,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",eng,4.4,487775,10308,12874,47828,144203,313339,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg
145,671027387,180,Dan Brown,2001,Deception Point,eng,3.67,455610,14380,45006,143182,160819,116346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
146,316055433,108,Donna Tartt,2013,The Goldfinch,eng,3.87,396756,19164,35300,93459,153459,162465,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg
147,1595141715,150,Jay Asher,2007,Thirteen Reasons Why,eng,4.02,463783,15246,35668,105414,179197,235756,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg
148,452287022,169,Tracy Chevalier,1999,Girl with a Pearl Earring,eng,3.85,467577,11525,28287,123463,189656,139246,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg
149,525421033,130,Gayle Forman,2009,If I Stay,en-US,3.96,503527,12666,34896,122977,190793,205755,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg
150,312353766,80,Anita Diamant,1997,The Red Tent,en-US,4.16,424981,9470,19616,67878,146178,206075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
151,786856866,121,Rick Riordan,2006,The Sea of Monsters,eng,4.23,514932,2967,13884,91127,188988,253546,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg
152,446528056,111,Nicholas Sparks,2006,Dear John,en-US,4.01,441062,9683,25220,94711,145202,179965,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg
153,1416914293,125,Cassandra Clare,2008,City of Ashes,eng,4.21,541117,6135,20075,92626,192934,274238,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg
154,743477103,1732,William Shakespeare,1606,The Tragedy of Macbeth,eng,3.88,496018,10551,35408,127354,183871,167642,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg
155,618346260,453,J.R.R. Tolkien,1954,The Two Towers,en-US,4.42,480446,3013,10264,55433,156232,307267,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg
156,031232118X,65,Emily Giffin,2004,Something Borrowed,eng,3.83,403601,16019,29297,104322,148507,137044,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg
157,394800168,72,"Dr. Seuss, לאה נאור",1960,Green Eggs and Ham,en-US,4.29,457475,6605,14530,66873,121751,251282,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg
158,142403881,338,"Roald Dahl, Quentin Blake",1964,Charlie and the Chocolate Factory,eng,4.1,453959,6236,17193,94240,178216,198862,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg
159,1423101464,92,Rick Riordan,2008,The Battle of the Labyrinth,eng,4.39,508214,2435,8093,62108,172289,292783,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg
160,192833596,1725,Charles Dickens,1860,Great Expectations,eng,3.75,459247,22811,44293,120385,170702,148996,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg
161,345339738,470,J.R.R. Tolkien,1955,The Return of the King,en-US,4.51,463959,2691,8008,42693,132149,324996,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg
162,,675,"Albert Camus, Matthew    Ward",1942,L’Étranger,eng,3.96,420600,10563,28920,100140,174957,169043,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872s/49552.jpg
163,142311339X,72,Rick Riordan,2010,The Lost Hero,eng,4.35,271576,5020,11267,58590,148498,266120,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg
164,1250012570,103,Rainbow Rowell,2013,Eleanor & Park,eng,4.11,514312,12904,26371,94470,196224,249784,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg
165,055358202X,176,George R.R. Martin,2005,A Feast for Crows,en-US,4.1,428186,3170,18574,94401,175973,189012,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg
166,525423648,84,Ally Condie,2010,Matched,eng,3.68,511815,24343,53804,138030,165412,149091,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg
167,747263744,196,Neil Gaiman,2001,American Gods,eng,4.11,378019,9888,24944,83253,178346,221912,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg
168,385199570,195,"Stephen King, Bernie Wrightson",1978,The Stand,en-US,4.34,438832,5647,13612,56722,134098,259874,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg
169,446547565,95,Nicholas Sparks,2008,The Last Song,en-GB,4.14,424637,7253,17803,77712,140241,195420,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg
170,552151696,185,Dan Brown,1998,Digital Fortress,en-GB,3.6,423019,16592,47507,136196,144029,103179,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg
171,141439580,1710,"Jane Austen, Fiona Stafford",1815,Emma,eng,3.99,459826,11386,25777,102144,178238,180404,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg
172,345803922,1492,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877,Анна Каренина,eng,4.02,297472,11738,26945,88365,158179,187569,https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904s/15823480.jpg
173,393312836,283,Anthony Burgess,1962,A Clockwork Orange,eng,3.98,431195,14741,24244,84863,163488,167055,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306s/227463.jpg
174,964729237,134,William Paul Young,2007,The Shack: Where Tragedy Confronts Eternity,eng,3.74,419539,35734,42977,84751,111923,162907,https://images.gr-assets.com/books/1344270232m/1812457.jpg,https://images.gr-assets.com/books/1344270232s/1812457.jpg
175,739380338,87,Rick Riordan,2009,The Last Olympian,eng,4.5,397500,2098,6501,45208,133168,312535,https://images.gr-assets.com/books/1327924597m/4502507.jpg,https://images.gr-assets.com/books/1327924597s/4502507.jpg
176,451169514,7,Stephen King,1986,It,en-US,4.18,292592,8464,19610,75841,148672,226794,https://images.gr-assets.com/books/1309376909m/18342.jpg,https://images.gr-assets.com/books/1309376909s/18342.jpg
177,143058142,1714,"Fyodor Dostoyevsky, David McDuff",1866,Преступление и наказание,eng,4.18,380903,9477,20078,64050,137104,213966,https://images.gr-assets.com/books/1382846449m/7144.jpg,https://images.gr-assets.com/books/1382846449s/7144.jpg
178,61148512,246,Sylvia Plath,1963,The Bell Jar,en-US,3.98,401605,8266,23983,92408,162216,155284,https://images.gr-assets.com/books/1473890514m/6514.jpg,https://images.gr-assets.com/books/1473890514s/6514.jpg
179,7205236,184,Frank McCourt,1996,Angela's Ashes: A Memoir,eng,4.07,392103,7657,18327,73550,155775,164437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
180,553208845,972,"Hermann Hesse, Hilda Rosner",1922,Siddhartha,eng,3.99,372099,10229,25529,83698,138837,160360,https://images.gr-assets.com/books/1428715580m/52036.jpg,https://images.gr-assets.com/books/1428715580s/52036.jpg
181,679745580,223,Truman Capote,1965,In Cold Blood,eng,4.05,381652,10639,17836,70857,144616,157891,https://images.gr-assets.com/books/1424931136m/168642.jpg,https://images.gr-assets.com/books/1424931136s/168642.jpg
182,316042676,119,"Kami Garcia, Margaret Stohl",2009,Beautiful Creatures,eng,3.76,436093,19917,43525,113352,132492,149232,https://images.gr-assets.com/books/1327873282m/6304335.jpg,https://images.gr-assets.com/books/1327873282s/6304335.jpg
183,1416975861,103,Cassandra Clare,2010,Clockwork Angel,eng,4.33,490890,8364,15544,61409,140928,289514,https://images.gr-assets.com/books/1454962884m/7171637.jpg,https://images.gr-assets.com/books/1454962884s/7171637.jpg
184,141301066,242,"Roald Dahl, Quentin Blake",1988,Matilda,eng,4.29,440743,4277,10823,64536,152003,231852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
185,385534639,119,Erin Morgenstern,2011,The Night Circus,eng,4.03,429543,11349,28650,84254,159596,190977,https://images.gr-assets.com/books/1387124618m/9361589.jpg,https://images.gr-assets.com/books/1387124618s/9361589.jpg
186,743227441,111,Philippa Gregory,2001,The Other Boleyn Girl,eng,4.04,381080,5311,16716,78620,153807,144769,https://images.gr-assets.com/books/1355932638m/37470.jpg,https://images.gr-assets.com/books/1355932638s/37470.jpg
187,689865384,98,Scott Westerfeld,2005,Uglies,eng,3.86,449073,15531,34808,106086,151540,156624,https://images.gr-assets.com/books/1443904172m/24770.jpg,https://images.gr-assets.com/books/1443904172s/24770.jpg
188,,115,George R.R. Martin,2011,A Dance with Dragons,eng,4.31,365954,2399,10150,53744,147136,211189,https://images.gr-assets.com/books/1327885335m/10664113.jpg,https://images.gr-assets.com/books/1327885335s/10664113.jpg
189,618640150,380,J.R.R. Tolkien,1955,The Lord of the Rings,eng,4.47,389054,4807,9577,37552,106818,277592,https://images.gr-assets.com/books/1411114164m/33.jpg,https://images.gr-assets.com/books/1411114164s/33.jpg
190,307592731,101,Cheryl Strayed,2012,Wild: From Lost to Found on the Pacific Crest Trail ,eng,3.96,379872,8344,22137,85489,165482,139451,https://images.gr-assets.com/books/1453189881m/12262741.jpg,https://images.gr-assets.com/books/1453189881s/12262741.jpg
191,930289234,90,"Alan Moore, Dave Gibbons, John Higgins",1987,Watchmen,en-US,4.35,398018,6349,11732,44847,116877,229518,https://images.gr-assets.com/books/1442239711m/472331.jpg,https://images.gr-assets.com/books/1442239711s/472331.jpg
192,075640407X,123,Patrick Rothfuss,2007,The Name of the Wind,eng,4.55,400101,5605,8582,28480,95470,311235,https://images.gr-assets.com/books/1472068073m/186074.jpg,https://images.gr-assets.com/books/1472068073s/186074.jpg
